kind	value	complex_id_a	complex_id_b
selected_sequence_signature	21be2250ae64353a465971ceceaa69235f1c2ee8	8G4W__PRF__laI__aaR__rs101__m1__alt.	8G7E__PRF__laI__aaR__rs101__m1__alt.
selected_sequence_signature	22d7ebf7e5a0c2c91b4f8fdc138f7cf7c3cb1e67	6E81__TFX__laB__aaA__rs101__m1__altA	6E84__J0D__laC__aaA__rs102__m1__alt.
selected_sequence_signature	27f17ab0f227cd65a830edc6fe3a46f778875ef2	6WTL__2BA__laB__aaA__rs201__m1__alt.	6WTL__2BA__laC__aaA__rs202__m1__alt.
selected_sequence_signature	2900b3983f749231a93cecc8ae54aedb00555c46	6TB7__AMP__laB__aaA__rs101__m1__alt.	6TF1__ADP__laJ__aaA__rs109__m1__alt.
selected_sequence_signature	2900b3983f749231a93cecc8ae54aedb00555c46	6TB7__AMP__laB__aaA__rs101__m1__alt.	6TF2__ATP__laJ__aaA__rs109__m1__alt.
selected_sequence_signature	2900b3983f749231a93cecc8ae54aedb00555c46	6TB7__AMP__laB__aaA__rs101__m1__alt.	6TFE__N6E__laR__aaA__rs117__m1__alt.
selected_sequence_signature	2900b3983f749231a93cecc8ae54aedb00555c46	6TB7__AMP__laB__aaA__rs101__m1__alt.	6TFG__PPS__laM__aaA__rs112__m1__alt.
selected_sequence_signature	2a2ee4859ae8dde5841e789dd8204a8316dbf081	9DLL__A1AZM__laC__aaB__rs101__m1__alt.	9DLM__A1AZL__laC__aaA__rs101__m1__alt.
selected_sequence_signature	2a2ee4859ae8dde5841e789dd8204a8316dbf081	9DLL__A1AZM__laC__aaB__rs101__m1__alt.	9DLN__MQC__laC__aaA__rs101__m1__alt.
selected_sequence_signature	2aed7d3f38ee51a62a919194db5400db681c73be	5JW0__6O7__laC__aaA__rs101__m1__alt.	5JW0__6O7__laD__aaA__rs102__m1__alt.
selected_sequence_signature	2aed7d3f38ee51a62a919194db5400db681c73be	5JW0__6O7__laC__aaA__rs101__m1__alt.	5JW0__6O7__laE__aaA__rs103__m1__alt.
selected_sequence_signature	2aed7d3f38ee51a62a919194db5400db681c73be	5JW0__6O7__laC__aaA__rs101__m1__alt.	5JW0__6O7__laK__aaB__rs101__m1__alt.
selected_sequence_signature	2b757c4c874692972c54593cacb8a36093f464e9	8TWH__LG1__laQ__aaB__rs103__m1__alt.	8TWH__LG1__laU__aaC__rs104__m1__alt.
selected_sequence_signature	2d2bbef6c644a9789c63b976f9ea9cd2788f27bb	5BJO__747__laK__aaY__rs104__m1__alt.	5BJP__747__laL__aaY__rs104__m1__alt.
selected_sequence_signature	316e6134edbfe72c7c962035e0322ffd418a734b	366D__DA6__laB__aaA__rs3013__m1__alt.	366D__DA6__laC__aaA__rs3015__m1__alt.
selected_sequence_signature	3333d0c80b5f47d6ca51075d09fc30bb62e35097	3U4M__MLI__laO__aaB__rs2202__m1__alt.	3U4M__MLI__laP__aaB__rs2203__m1__alt.
selected_sequence_signature	3333d0c80b5f47d6ca51075d09fc30bb62e35097	3U4M__MLI__laO__aaB__rs2202__m1__alt.	3U4M__MLI__laQ__aaB__rs2204__m1__alt.
selected_sequence_signature	3333d0c80b5f47d6ca51075d09fc30bb62e35097	3U4M__MLI__laO__aaB__rs2202__m1__alt.	3U4M__MLI__laR__aaB__rs2205__m1__alt.
selected_sequence_signature	3333d0c80b5f47d6ca51075d09fc30bb62e35097	3U4M__MLI__laO__aaB__rs2202__m1__alt.	3U56__MLI__laD__aaB__rs2201__m1__alt.
selected_sequence_signature	3333d0c80b5f47d6ca51075d09fc30bb62e35097	3U4M__MLI__laO__aaB__rs2202__m1__alt.	5NPM__MLI__laC__aaB__rs101__m1__alt.
selected_sequence_signature	33d8d6975ad92466bd9b17f9c8b0c7da60eb0f4b	7REX__PRF__laD__aaA__rs101__m1__alt.	7REX__PRF__laE__aaA__rs102__m1__alt.
selected_sequence_signature	33d8d6975ad92466bd9b17f9c8b0c7da60eb0f4b	7REX__PRF__laD__aaA__rs101__m1__alt.	7REX__PRF__laI__aaB__rs101__m1__alt.
selected_sequence_signature	33d8d6975ad92466bd9b17f9c8b0c7da60eb0f4b	7REX__PRF__laD__aaA__rs101__m1__alt.	7REX__PRF__laJ__aaB__rs102__m1__alt.
selected_sequence_signature	33d8d6975ad92466bd9b17f9c8b0c7da60eb0f4b	7REX__PRF__laD__aaA__rs101__m1__alt.	7REX__PRF__laK__aaC__rs101__m1__alt.
selected_sequence_signature	33d8d6975ad92466bd9b17f9c8b0c7da60eb0f4b	7REX__PRF__laD__aaA__rs101__m1__alt.	7REX__PRF__laL__aaC__rs102__m1__alt.
selected_sequence_signature	33d8d6975ad92466bd9b17f9c8b0c7da60eb0f4b	7REX__PRF__laD__aaA__rs101__m1__alt.	8FB3__PRF__laD__aaA__rs101__m1__altA
selected_sequence_signature	33d8d6975ad92466bd9b17f9c8b0c7da60eb0f4b	7REX__PRF__laD__aaA__rs101__m1__alt.	8FB3__PRF__laJ__aaC__rs101__m1__altA
selected_sequence_signature	33d8d6975ad92466bd9b17f9c8b0c7da60eb0f4b	7REX__PRF__laD__aaA__rs101__m1__alt.	8FB3__PRF__laK__aaC__rs102__m1__altA
selected_sequence_signature	35425ee08026d71752bf403f0d2577a2a8a1a26a	1K9G__DR1__laB__aaA__rs7__m1__alt.	1K9G__DR1__laC__aaA__rs8__m1__alt.
selected_sequence_signature	361e755b39265bfd4d03d78f454397d6d77eb6c4	8FI2__2ZY__laG__aaA__rs106__m1__alt.	8FI7__747__laG__aaA__rs106__m1__alt.
selected_sequence_signature	361e755b39265bfd4d03d78f454397d6d77eb6c4	8FI2__2ZY__laG__aaA__rs106__m1__alt.	8FI8__X5R__laG__aaA__rs106__m1__alt.
selected_sequence_signature	3724973cacd5b61d93cbe52a439a16c4b60f241b	224D__NGM__laC__aaA__rs14__m1__altA	224D__NGM__laD__aaB__rs13__m1__alt.
selected_sequence_signature	3724973cacd5b61d93cbe52a439a16c4b60f241b	224D__NGM__laC__aaA__rs14__m1__altA	245D__NGM__laC__aaA__rs14__m1__altA
selected_sequence_signature	3724973cacd5b61d93cbe52a439a16c4b60f241b	224D__NGM__laC__aaA__rs14__m1__altA	245D__NGM__laD__aaB__rs13__m1__alt.
selected_sequence_signature	3749d8214656018e46d9d9d2e134f53f89ce69a6	9CPD__MQC__laC__aaB__rs101__m1__alt.	9CPG__A1AZM__laC__aaB__rs101__m1__alt.
selected_sequence_signature	3749d8214656018e46d9d9d2e134f53f89ce69a6	9CPD__MQC__laC__aaB__rs101__m1__alt.	9CPI__A1AZL__laC__aaB__rs101__m1__alt.
selected_sequence_signature	391c6268ce35bfd5b5eae730b1a2c95eafaee587	6DLQ__PRP__laB__aaA__rs201__m1__altA	6DLR__PRP__laB__aaA__rs201__m1__altA
selected_sequence_signature	391c6268ce35bfd5b5eae730b1a2c95eafaee587	6DLQ__PRP__laB__aaA__rs201__m1__altA	6DLS__PRP__laB__aaA__rs201__m1__altA
selected_sequence_signature	391c6268ce35bfd5b5eae730b1a2c95eafaee587	6DLQ__PRP__laB__aaA__rs201__m1__altA	6DLT__PRP__laH__aaA__rs207__m1__altA
selected_sequence_signature	3a5d3f4ac3a6595802a2d77e337754c27596d093	8JY0__V8C__laO__aaD__rs203__m1__alt.	8JY0__V8C__laQ__aaF__rs101__m1__alt.
selected_sequence_signature	3a7c297a56ad1817e21c1c4767da38fe679e8d28	1RMX__AIK__laC__aaA__rs11__m1__alt.	1RMX__AIK__laD__aaB__rs2__m1__alt.
selected_sequence_signature	3a7c297a56ad1817e21c1c4767da38fe679e8d28	1RMX__AIK__laC__aaA__rs11__m1__alt.	2MNE__3B5__laC__aaA__rs101__m1__alt.
selected_sequence_signature	3a7c297a56ad1817e21c1c4767da38fe679e8d28	1RMX__AIK__laC__aaA__rs11__m1__alt.	2MNE__3B5__laD__aaB__rs101__m1__alt.
selected_sequence_signature	3bda3de43e9a98e5a4dd2f105d5c2b356969defc	7WIE__7DG__laB__aaV__rs101__m1__alt.	7WIF__H4B__laB__aaV__rs101__m1__alt.
selected_sequence_signature	3bda3de43e9a98e5a4dd2f105d5c2b356969defc	7WIE__7DG__laB__aaV__rs101__m1__alt.	7WII__NPR__laB__aaV__rs101__m1__alt.
selected_sequence_signature	3bf1dbc70acc4a9ef2ab6beacad28ba58be3983a	5JW2__6O7__laC__aaA__rs101__m1__alt.	5JW2__6O7__laD__aaA__rs102__m1__alt.
selected_sequence_signature	3bf1dbc70acc4a9ef2ab6beacad28ba58be3983a	5JW2__6O7__laC__aaA__rs101__m1__alt.	5JW2__6O7__laE__aaA__rs103__m1__alt.
selected_sequence_signature	3bf1dbc70acc4a9ef2ab6beacad28ba58be3983a	5JW2__6O7__laC__aaA__rs101__m1__alt.	5JW2__6O7__laI__aaB__rs101__m1__alt.
selected_sequence_signature	3c1a4594a25e2d4f0a7108da261198304d301516	8EYU__X5R__laE__aaB__rs103__m1__alt.	8EYU__X5R__laI__aaA__rs104__m1__alt.
selected_sequence_signature	3c1a4594a25e2d4f0a7108da261198304d301516	8EYU__X5R__laE__aaB__rs103__m1__alt.	8EYV__747__laF__aaA__rs104__m1__alt.
selected_sequence_signature	3c1a4594a25e2d4f0a7108da261198304d301516	8EYU__X5R__laE__aaB__rs103__m1__alt.	8EYV__747__laI__aaB__rs103__m1__alt.
selected_sequence_signature	3c1a4594a25e2d4f0a7108da261198304d301516	8EYU__X5R__laE__aaB__rs103__m1__alt.	8EYW__TFX__laI__aaA__rs103__m1__alt.
selected_sequence_signature	3c6433a9f5141ba5b718f6a7a8b59fa1e8659909	6LAX__SAM__laF__aaA__rs101__m1__alt.	6LAX__SAM__laG__aaB__rs101__m1__alt.
selected_sequence_signature	3ca5620d36f8f7233ae5196b740c61d630ee02a3	203D__PSO__laC__aaA__rs9__m1__alt.	204D__PSO__laC__aaB__rs1__m1__alt.
selected_sequence_signature	3d03cb59534f710e45bef076f6a530dbfb9a9125	1CX3__NF__laC__aaA__rs7__m1__alt.	1QCH__NGM__laC__aaA__rs13__m1__alt.
selected_sequence_signature	3d03cb59534f710e45bef076f6a530dbfb9a9125	1CX3__NF__laC__aaA__rs7__m1__alt.	1X95__XR2__laC__aaA__rs21__m1__alt.
selected_sequence_signature	3d03cb59534f710e45bef076f6a530dbfb9a9125	1CX3__NF__laC__aaA__rs7__m1__alt.	4BZT__XR2__laC__aaA__rs13__m1__alt.
selected_sequence_signature	3eac9f7f88d6e5353b313e0406585654611b9d58	4QLM__2BA__laD__aaA__rs203__m1__alt.	4QLM__2BA__laE__aaA__rs204__m1__alt.
selected_sequence_signature	42da93a1d93d3dbaabb0cbdd12c6000ccf65fe96	6GZK__FH8__laB__aaA__rs101__m1__alt.	6GZR__FH8__laB__aaA__rs101__m1__alt.
selected_sequence_signature	476632d658a0574de9195f3cf1943d91a8ef388d	9IF0__B2R__laC__aaAAA__rs101__m1__alt.	9IF0__B2R__laD__aaBBB__rs101__m1__alt.
selected_sequence_signature	479a2e3452dbcaa2a41e87ef1ad9433ebbcce15e	3G8T__GLP__laR__aaQ__rs5002__m1__alt.	3G8T__GLP__laV__aaR__rs5003__m1__alt.
selected_sequence_signature	4a0b657aeb1383f398edaada4cbd6e264f211c78	6WTR__2BA__laB__aaA__rs201__m1__alt.	6WTR__2BA__laC__aaA__rs202__m1__alt.
selected_sequence_signature	4c7cbd86421126312ac372abcbcff34c34ca7910	6C63__EKJ__laD__aaA__rs101__m1__alt.	6C63__EKJ__laH__aaB__rs101__m1__alt.
selected_sequence_signature	4c7cbd86421126312ac372abcbcff34c34ca7910	6C63__EKJ__laD__aaA__rs101__m1__alt.	6C64__EKM__laD__aaA__rs101__m1__alt.
selected_sequence_signature	4c7cbd86421126312ac372abcbcff34c34ca7910	6C63__EKJ__laD__aaA__rs101__m1__alt.	6C64__EKM__laH__aaB__rs101__m1__alt.
selected_sequence_signature	4dbf82369e79f49d5df34d3d4baec49bee4a2ba7	9BUN__FH8__laM__aaB__rs105__m1__alt.	9BUN__FH8__laW__aaD__rs104__m1__alt.
selected_sequence_signature	4e6f83494463bf4b1cd4cac285a93ec78b10c0ee	6IZP__B2R__laB__aaA__rs101__m1__alt.	6IZP__B2R__laC__aaA__rs102__m1__alt.
selected_sequence_signature	4ed5a18bf6afd2b1b443e3a7a4c04a697fb2914f	6N5O__2BA__laB__aaA__rs201__m1__alt.	6N5O__2BA__laC__aaA__rs202__m1__alt.
selected_sequence_signature	4f06484d126392b37ac879710029093a82b23260	9KG8__BER__laB__aaX__rs101__m1__alt.	9KG8__BER__laC__aaX__rs102__m1__alt.
selected_sequence_signature	53425e30bff23fd09625d527651f823e800fa1dc	8HZL__NI4__laCA__aaB__rs114__m1__alt.	8HZL__NI4__laN__aaA__rs112__m1__alt.
selected_sequence_signature	53ff1dbfaa5805e5b124403ffd12b7bcc2d7feb0	198D__DM5__laG__aaB__rs26__m1__alt.	198D__DM5__laH__aaD__rs27__m1__alt.
selected_sequence_signature	5447af163e043517cac700a87b95d4e8659d2725	8HZD__O2I__laF__aaA__rs104__m1__alt.	8HZD__O2I__laK__aaB__rs105__m1__alt.
selected_sequence_signature	5447af163e043517cac700a87b95d4e8659d2725	8HZD__O2I__laF__aaA__rs104__m1__alt.	8HZK__NI4__laBA__aaB__rs110__m1__alt.
selected_sequence_signature	5447af163e043517cac700a87b95d4e8659d2725	8HZD__O2I__laF__aaA__rs104__m1__alt.	8HZK__NI4__laR__aaA__rs116__m1__alt.
selected_sequence_signature	55fbb3dbe06b3c667fd13eb885c362b49b78a9c1	9DQE__KPT__laB__aaX__rs101__m1__alt.	9DQE__KPT__laC__aaX__rs102__m1__alt.
selected_sequence_signature	55fbb3dbe06b3c667fd13eb885c362b49b78a9c1	9DQE__KPT__laB__aaX__rs101__m1__alt.	9JO1__BER__laB__aaX__rs101__m1__alt.
selected_sequence_signature	55fbb3dbe06b3c667fd13eb885c362b49b78a9c1	9DQE__KPT__laB__aaX__rs101__m1__alt.	9JO1__BER__laC__aaX__rs102__m1__alt.
selected_sequence_signature	567c8b319d8586616d0fa1016d7c33cd34e1f282	1D54__DM6__laB__aaA__rs7__m1__alt.	1IMR__DM7__laB__aaA__rs7__m1__alt.
selected_sequence_signature	567c8b319d8586616d0fa1016d7c33cd34e1f282	1D54__DM6__laB__aaA__rs7__m1__alt.	1VTH__DM1__laB__aaA__rs7__m1__alt.
selected_sequence_signature	57d4e7a06b77fa61882ff01d6c1a731f71641651	1M18__1SZ__laV__aaJ__rs1601__m1__alt.	1S32__DIB__laBA__aaI__rs1611__m1__alt.
selected_sequence_signature	57d4e7a06b77fa61882ff01d6c1a731f71641651	1M18__1SZ__laV__aaJ__rs1601__m1__alt.	1S32__DIB__laMA__aaI__rs1631__m1__alt.
selected_sequence_signature	57d4e7a06b77fa61882ff01d6c1a731f71641651	1M18__1SZ__laV__aaJ__rs1601__m1__alt.	1S32__OGG__laTA__aaJ__rs1700__m1__alt.
selected_sequence_signature	5846c7f9bc7923993a9d3ec922b53ea2e47f6d21	7OAV__V5Z__laE__aaA__rs101__m1__alt.	7OAV__V5Z__laK__aaB__rs101__m1__alt.
selected_sequence_signature	5846c7f9bc7923993a9d3ec922b53ea2e47f6d21	7OAV__V5Z__laE__aaA__rs101__m1__alt.	7OAV__V5Z__laP__aaC__rs101__m1__alt.
selected_sequence_signature	5846c7f9bc7923993a9d3ec922b53ea2e47f6d21	7OAV__V5Z__laE__aaA__rs101__m1__alt.	7OAV__V5Z__laT__aaD__rs101__m1__alt.
selected_sequence_signature	5846c7f9bc7923993a9d3ec922b53ea2e47f6d21	7OAV__V5Z__laE__aaA__rs101__m1__alt.	7OAW__V6T__laH__aaA__rs104__m1__alt.
selected_sequence_signature	5846c7f9bc7923993a9d3ec922b53ea2e47f6d21	7OAV__V5Z__laE__aaA__rs101__m1__alt.	7OAW__V6T__laN__aaB__rs104__m1__alt.
selected_sequence_signature	5846c7f9bc7923993a9d3ec922b53ea2e47f6d21	7OAV__V5Z__laE__aaA__rs101__m1__alt.	7OAW__V6T__laT__aaC__rs105__m1__alt.
selected_sequence_signature	5846c7f9bc7923993a9d3ec922b53ea2e47f6d21	7OAV__V5Z__laE__aaA__rs101__m1__alt.	7OAW__V6T__laY__aaD__rs104__m1__alt.
selected_sequence_signature	5846c7f9bc7923993a9d3ec922b53ea2e47f6d21	7OAV__V5Z__laE__aaA__rs101__m1__alt.	7OAX__V5Z__laDA__aaD__rs103__m1__alt.
selected_sequence_signature	5846c7f9bc7923993a9d3ec922b53ea2e47f6d21	7OAV__V5Z__laE__aaA__rs101__m1__alt.	7OAX__V5Z__laF__aaA__rs102__m1__alt.
selected_sequence_signature	5846c7f9bc7923993a9d3ec922b53ea2e47f6d21	7OAV__V5Z__laE__aaA__rs101__m1__alt.	7OAX__V5Z__laO__aaB__rs103__m1__alt.
selected_sequence_signature	5846c7f9bc7923993a9d3ec922b53ea2e47f6d21	7OAV__V5Z__laE__aaA__rs101__m1__alt.	7OAX__V5Z__laW__aaC__rs103__m1__alt.
selected_sequence_signature	5bbddf623dd92e40138863074975d3f7b46fd5fc	3G8T__GLP__laM__aaE__rs5001__m1__alt.	3G8T__GLP__laZ__aaH__rs5004__m1__alt.
selected_sequence_signature	5c69fd3ab8f8d55663942a231e975d8f2caee67a	8TC4__ZQQ__laE__aaA__rs101__m1__alt.	8TC4__ZQQ__laG__aaC__rs101__m1__alt.
selected_sequence_signature	5c69fd3ab8f8d55663942a231e975d8f2caee67a	8TC4__ZQQ__laE__aaA__rs101__m1__alt.	8TC6__ZQQ__laF__aaA__rs102__m1__alt.
selected_sequence_signature	5c69fd3ab8f8d55663942a231e975d8f2caee67a	8TC4__ZQQ__laE__aaA__rs101__m1__alt.	8TC6__ZQQ__laH__aaC__rs101__m1__alt.
selected_sequence_signature	5d426e64c97ec8ccb3da40e6b86b5decf5781b50	8TWH__LG1__laBA__aaE__rs104__m1__alt.	8TWH__LG1__laIA__aaG__rs104__m1__alt.
selected_sequence_signature	5d426e64c97ec8ccb3da40e6b86b5decf5781b50	8TWH__LG1__laBA__aaE__rs104__m1__alt.	8TWH__LG1__laLA__aaH__rs103__m1__alt.
selected_sequence_signature	5d426e64c97ec8ccb3da40e6b86b5decf5781b50	8TWH__LG1__laBA__aaE__rs104__m1__alt.	8TWH__LG1__laOA__aaI__rs103__m1__alt.
selected_sequence_signature	5d426e64c97ec8ccb3da40e6b86b5decf5781b50	8TWH__LG1__laBA__aaE__rs104__m1__alt.	8TWH__LG1__laX__aaD__rs103__m1__alt.
selected_sequence_signature	5d8be15e13e740fd5a4ec0e8d05f1d75926f615d	8VPG__A1AC7__laJ__aaD__rs101__m1__alt.	8VPH__A1AC7__laM__aaD__rs101__m1__alt.
selected_sequence_signature	5d8be15e13e740fd5a4ec0e8d05f1d75926f615d	8VPG__A1AC7__laJ__aaD__rs101__m1__alt.	8VPI__A1ADB__laJ__aaE__rs101__m1__alt.
selected_sequence_signature	5e3907790f19bb1fd426cb14bf1ebcbc7f9147cd	8GXB__NAD__laH__aaA__rs101__m1__alt.	8GXB__NAD__laS__aaB__rs101__m1__alt.
selected_sequence_signature	5e3907790f19bb1fd426cb14bf1ebcbc7f9147cd	8GXB__NAD__laH__aaA__rs101__m1__alt.	8GXC__NMN__laH__aaA__rs101__m1__alt.
selected_sequence_signature	5e3907790f19bb1fd426cb14bf1ebcbc7f9147cd	8GXB__NAD__laH__aaA__rs101__m1__alt.	8GXC__NMN__laO__aaB__rs101__m1__alt.
selected_sequence_signature	6040b21571f607e11cd4b6722f162d1a930ccd63	7ZJ4__1TU__laC__aaE__rs402__m1__alt.	7ZJ4__J93__laB__aaE__rs401__m1__alt.
selected_sequence_signature	60bfbb1e2190905f3d4bc477afa30f9de71ff1dd	1D11__DM1__laB__aaA__rs7__m1__alt.	1D36__MAR__laB__aaA__rs7__m1__alt.
selected_sequence_signature	60bfbb1e2190905f3d4bc477afa30f9de71ff1dd	1D11__DM1__laB__aaA__rs7__m1__alt.	1DL8__DA7__laB__aaA__rs3014__m1__alt.
selected_sequence_signature	60bfbb1e2190905f3d4bc477afa30f9de71ff1dd	1D11__DM1__laB__aaA__rs7__m1__alt.	1DL8__DA7__laC__aaA__rs3015__m1__altA
selected_sequence_signature	60bfbb1e2190905f3d4bc477afa30f9de71ff1dd	1D11__DM1__laB__aaA__rs7__m1__alt.	1KCI__DRC__laB__aaA__rs3014__m1__alt.
selected_sequence_signature	60bfbb1e2190905f3d4bc477afa30f9de71ff1dd	1D11__DM1__laB__aaA__rs7__m1__alt.	1KCI__DRC__laC__aaA__rs3015__m1__alt.
selected_sequence_signature	60bfbb1e2190905f3d4bc477afa30f9de71ff1dd	1D11__DM1__laB__aaA__rs7__m1__alt.	1M69__DAX__laB__aaA__rs2000__m1__altC
selected_sequence_signature	60bfbb1e2190905f3d4bc477afa30f9de71ff1dd	1D11__DM1__laB__aaA__rs7__m1__alt.	1M69__DAX__laC__aaA__rs3000__m1__altD
selected_sequence_signature	60bfbb1e2190905f3d4bc477afa30f9de71ff1dd	1D11__DM1__laB__aaA__rs7__m1__alt.	215D__DMM__laB__aaA__rs7__m1__alt.
selected_sequence_signature	60bfbb1e2190905f3d4bc477afa30f9de71ff1dd	1D11__DM1__laB__aaA__rs7__m1__alt.	288D__DM8__laB__aaA__rs7__m1__alt.
selected_sequence_signature	60bfbb1e2190905f3d4bc477afa30f9de71ff1dd	1D11__DM1__laB__aaA__rs7__m1__alt.	2ET0__NPM__laJ__aaA__rs10__m1__alt.
selected_sequence_signature	60bfbb1e2190905f3d4bc477afa30f9de71ff1dd	1D11__DM1__laB__aaA__rs7__m1__alt.	386D__AQS__laB__aaA__rs7__m1__alt.
selected_sequence_signature	60bfbb1e2190905f3d4bc477afa30f9de71ff1dd	1D11__DM1__laB__aaA__rs7__m1__alt.	3FX8__5PM__laG__aaC__rs211__m1__alt.
selected_sequence_signature	60bfbb1e2190905f3d4bc477afa30f9de71ff1dd	1D11__DM1__laB__aaA__rs7__m1__alt.	3I1D__NPM__laF__aaA__rs203__m1__alt.
selected_sequence_signature	60bfbb1e2190905f3d4bc477afa30f9de71ff1dd	1D11__DM1__laB__aaA__rs7__m1__alt.	3I1D__NPM__laN__aaB__rs8__m1__alt.
selected_sequence_signature	60bfbb1e2190905f3d4bc477afa30f9de71ff1dd	1D11__DM1__laB__aaA__rs7__m1__alt.	452D__9AD__laB__aaA__rs3013__m1__alt.
selected_sequence_signature	60bfbb1e2190905f3d4bc477afa30f9de71ff1dd	1D11__DM1__laB__aaA__rs7__m1__alt.	452D__9AD__laC__aaA__rs3015__m1__alt.
selected_sequence_signature	60bfbb1e2190905f3d4bc477afa30f9de71ff1dd	1D11__DM1__laB__aaA__rs7__m1__alt.	465D__9AD__laB__aaA__rs3014__m1__alt.
selected_sequence_signature	60bfbb1e2190905f3d4bc477afa30f9de71ff1dd	1D11__DM1__laB__aaA__rs7__m1__alt.	465D__9AD__laC__aaA__rs3015__m1__altA
selected_sequence_signature	61a2569a7513e96435bcffb77d7261eaf970421a	8TWH__LG1__laEA__aaF__rs103__m1__alt.	8TWH__LG1__laN__aaA__rs104__m1__alt.
selected_sequence_signature	61a2569a7513e96435bcffb77d7261eaf970421a	8TWH__LG1__laEA__aaF__rs103__m1__alt.	8TWH__LG1__laSA__aaJ__rs104__m1__alt.
selected_sequence_signature	62eaca6fc71278e235c2f5b69dba5bb76e0e5655	1FDG__9TA__laD__aaB__rs13__m1__alt.	2DES__DMM__laC__aaA__rs13__m1__alt.
selected_sequence_signature	62eaca6fc71278e235c2f5b69dba5bb76e0e5655	1FDG__9TA__laD__aaB__rs13__m1__alt.	2DES__DMM__laD__aaA__rs14__m1__alt.
selected_sequence_signature	62eaca6fc71278e235c2f5b69dba5bb76e0e5655	1FDG__9TA__laD__aaB__rs13__m1__alt.	308D__DM1__laD__aaA__rs14__m1__alt.
selected_sequence_signature	62eaca6fc71278e235c2f5b69dba5bb76e0e5655	1FDG__9TA__laD__aaB__rs13__m1__alt.	308D__DM1__laH__aaB__rs14__m1__alt.
selected_sequence_signature	62eaca6fc71278e235c2f5b69dba5bb76e0e5655	1FDG__9TA__laD__aaB__rs13__m1__alt.	3I1D__NPM__laP__aaB__rs204__m1__alt.
selected_sequence_signature	62fdebc94c95256ce9a80d2dc5f200636c4c4eab	5O62__EGD__laC__aaA__rs101__m1__alt.	5O69__AG2__laC__aaA__rs101__m1__alt.
selected_sequence_signature	64744e5d2d3ac4bbdc32c5326790a9ee57cea9fa	110D__DM1__laB__aaA__rs7__m1__alt.	278D__DM8__laB__aaA__rs7__m1__alt.
selected_sequence_signature	6491bb6fb6d53be67d2733d50c8ffefeaf9f3cfc	4OCD__MWB__laD__aaA__rs101__m1__alt.	4OCD__MWB__laE__aaB__rs101__m1__alt.
selected_sequence_signature	6697356dd27631df249c431f9863bc9af76fa04e	9I9W__B2R__laC__aaAAA__rs101__m1__alt.	9I9W__B2R__laD__aaAAA__rs102__m1__alt.
selected_sequence_signature	6697356dd27631df249c431f9863bc9af76fa04e	9I9W__B2R__laC__aaAAA__rs101__m1__alt.	9I9W__B2R__laE__aaBBB__rs101__m1__alt.
selected_sequence_signature	67e26852fa570a0139e25d774eeac703752f411c	8FHV__2ZY__laH__aaA__rs107__m1__alt.	8FHX__2ZY__laH__aaA__rs107__m1__alt.
selected_sequence_signature	67e26852fa570a0139e25d774eeac703752f411c	8FHV__2ZY__laH__aaA__rs107__m1__alt.	8FHZ__747__laH__aaA__rs107__m1__alt.
selected_sequence_signature	67e26852fa570a0139e25d774eeac703752f411c	8FHV__2ZY__laH__aaA__rs107__m1__alt.	8FI0__X5R__laH__aaA__rs107__m1__alt.
selected_sequence_signature	68aefe85a640e9d941f076c68d36da0357034262	6AZ3__PAR__laAC__aa2__rs1703__m1__alt.	6AZ3__PAR__laZB__aa2__rs1702__m1__alt.
selected_sequence_signature	69309ba3e505f2d97f0b36ff2e7a25445da5a107	8HB3__NNR__laC__aaA__rs101__m1__alt.	8HB3__NNR__laD__aaB__rs101__m1__alt.
selected_sequence_signature	69309ba3e505f2d97f0b36ff2e7a25445da5a107	8HB3__NNR__laC__aaA__rs101__m1__alt.	8I3Z__NMN__laD__aaB__rs101__m1__alt.
selected_sequence_signature	69309ba3e505f2d97f0b36ff2e7a25445da5a107	8HB3__NNR__laC__aaA__rs101__m1__alt.	8I3Z__NMN__laE__aaB__rs102__m1__alt.
selected_sequence_signature	6dd7a8d09a7deaedf233e9b85bb994a73b1021c2	6UP0__YO3__laF__aaC__rs104__m1__alt.	6UP0__YO3__laK__aaD__rs104__m1__alt.
selected_sequence_signature	6de1a53329f574b1402357ed3fa9aad81690ec70	2MG8__XR2__laC__aaB__rs101__m1__alt.	2MG8__XR2__laD__aaB__rs102__m1__alt.
selected_sequence_signature	6e09b21436ce6c240ec66e213b6fa341315a4fb2	9HRD__GTP__laFA__aaD__rs107__m1__alt.	9HRD__GTP__laY__aaC__rs107__m1__alt.
selected_sequence_signature	709584a1097bd9e7bf003abe846c6d01086579da	5LIT__6XV__laE__aaD__rs101__m1__alt.	5LIT__6XV__laG__aaC__rs101__m1__alt.
selected_sequence_signature	709584a1097bd9e7bf003abe846c6d01086579da	5LIT__6XV__laE__aaD__rs101__m1__alt.	6GIM__EZK__laE__aaD__rs101__m1__alt.
selected_sequence_signature	709584a1097bd9e7bf003abe846c6d01086579da	5LIT__6XV__laE__aaD__rs101__m1__alt.	6GIM__EZK__laF__aaC__rs101__m1__alt.
selected_sequence_signature	71f0076eca3ad2cbc296cba88e59a9d50c8d175b	5OB3__1TU__laB__aaA__rs101__m1__alt.	7L0Z__2ZY__laB__aaG__rs101__m1__alt.
